DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	E_Elast_Demand	Invest_Cap	Will_Pay	Change_Fact	Better_Fact	Worse_Fact	Social_Weight	Health	Time_Gender	Emissions	Deforestation	SocClust_5_Electricity_Weight	SocClust_5_CookingHeating_Weight	SocClust_5_SCP_SocClust_Id	SocClust_5_SCP_SocClust_Name	SocClust_5_SCP_Is_Urban	SocClust_5_SCP_Elasticity	SocClust_5_SCP_Budget	SocClust_5_SCP_WTP	SocClust_5_SCP_Penalty	SocClust_5_SCP_Better	SocClust_5_SCP_Worse	SocClust_5_SCP_Social_weight	SocClust_5_SCP_Health	SocClust_5_SCP_Time_gender	SocClust_5_SCP_Emissions	SocClust_5_SCP_Deforestation	SocClust_4_Electricity_Weight	SocClust_4_CookingHeating_Weight	SocClust_4_SCP_SocClust_Id	SocClust_4_SCP_SocClust_Name	SocClust_4_SCP_Is_Urban	SocClust_4_SCP_Elasticity	SocClust_4_SCP_Budget	SocClust_4_SCP_WTP	SocClust_4_SCP_Penalty	SocClust_4_SCP_Better	SocClust_4_SCP_Worse	SocClust_4_SCP_Social_weight	SocClust_4_SCP_Health	SocClust_4_SCP_Time_gender	SocClust_4_SCP_Emissions	SocClust_4_SCP_Deforestation	SocClust_3_Electricity_Weight	SocClust_3_CookingHeating_Weight	SocClust_3_SCP_SocClust_Id	SocClust_3_SCP_SocClust_Name	SocClust_3_SCP_Is_Urban	SocClust_3_SCP_Elasticity	SocClust_3_SCP_Budget	SocClust_3_SCP_WTP	SocClust_3_SCP_Penalty	SocClust_3_SCP_Better	SocClust_3_SCP_Worse	SocClust_3_SCP_Social_weight	SocClust_3_SCP_Health	SocClust_3_SCP_Time_gender	SocClust_3_SCP_Emissions	SocClust_3_SCP_Deforestation	SocClust_2_Electricity_Weight	SocClust_2_CookingHeating_Weight	SocClust_2_SCP_SocClust_Id	SocClust_2_SCP_SocClust_Name	SocClust_2_SCP_Is_Urban	SocClust_2_SCP_Elasticity	SocClust_2_SCP_Budget	SocClust_2_SCP_WTP	SocClust_2_SCP_Penalty	SocClust_2_SCP_Better	SocClust_2_SCP_Worse	SocClust_2_SCP_Social_weight	SocClust_2_SCP_Health	SocClust_2_SCP_Time_gender	SocClust_2_SCP_Emissions	SocClust_2_SCP_Deforestation	SocClust_1_Electricity_Weight	SocClust_1_CookingHeating_Weight	SocClust_1_SCP_SocClust_Id	SocClust_1_SCP_SocClust_Name	SocClust_1_SCP_Is_Urban	SocClust_1_SCP_Elasticity	SocClust_1_SCP_Budget	SocClust_1_SCP_WTP	SocClust_1_SCP_Penalty	SocClust_1_SCP_Better	SocClust_1_SCP_Worse	SocClust_1_SCP_Social_weight	SocClust_1_SCP_Health	SocClust_1_SCP_Time_gender	SocClust_1_SCP_Emissions	SocClust_1_SCP_Deforestation	SocClust_9_Electricity_Weight	SocClust_9_CookingHeating_Weight	SocClust_9_SCP_SocClust_Id	SocClust_9_SCP_SocClust_Name	SocClust_9_SCP_Is_Urban	SocClust_9_SCP_Elasticity	SocClust_9_SCP_Budget	SocClust_9_SCP_WTP	SocClust_9_SCP_Penalty	SocClust_9_SCP_Better	SocClust_9_SCP_Worse	SocClust_9_SCP_Social_weight	SocClust_9_SCP_Health	SocClust_9_SCP_Time_gender	SocClust_9_SCP_Emissions	SocClust_9_SCP_Deforestation	SocClust_8_Electricity_Weight	SocClust_8_CookingHeating_Weight	SocClust_8_SCP_SocClust_Id	SocClust_8_SCP_SocClust_Name	SocClust_8_SCP_Is_Urban	SocClust_8_SCP_Elasticity	SocClust_8_SCP_Budget	SocClust_8_SCP_WTP	SocClust_8_SCP_Penalty	SocClust_8_SCP_Better	SocClust_8_SCP_Worse	SocClust_8_SCP_Social_weight	SocClust_8_SCP_Health	SocClust_8_SCP_Time_gender	SocClust_8_SCP_Emissions	SocClust_8_SCP_Deforestation	SocClust_10_Electricity_Weight	SocClust_10_CookingHeating_Weight	SocClust_10_SCP_SocClust_Id	SocClust_10_SCP_SocClust_Name	SocClust_10_SCP_Is_Urban	SocClust_10_SCP_Elasticity	SocClust_10_SCP_Budget	SocClust_10_SCP_WTP	SocClust_10_SCP_Penalty	SocClust_10_SCP_Better	SocClust_10_SCP_Worse	SocClust_10_SCP_Social_weight	SocClust_10_SCP_Health	SocClust_10_SCP_Time_gender	SocClust_10_SCP_Emissions	SocClust_10_SCP_Deforestation	SocClust_7_Electricity_Weight	SocClust_7_CookingHeating_Weight	SocClust_7_SCP_SocClust_Id	SocClust_7_SCP_SocClust_Name	SocClust_7_SCP_Is_Urban	SocClust_7_SCP_Elasticity	SocClust_7_SCP_Budget	SocClust_7_SCP_WTP	SocClust_7_SCP_Penalty	SocClust_7_SCP_Better	SocClust_7_SCP_Worse	SocClust_7_SCP_Social_weight	SocClust_7_SCP_Health	SocClust_7_SCP_Time_gender	SocClust_7_SCP_Emissions	SocClust_7_SCP_Deforestation	SocClust_6_Electricity_Weight	SocClust_6_CookingHeating_Weight	SocClust_6_SCP_SocClust_Id	SocClust_6_SCP_SocClust_Name	SocClust_6_SCP_Is_Urban	SocClust_6_SCP_Elasticity	SocClust_6_SCP_Budget	SocClust_6_SCP_WTP	SocClust_6_SCP_Penalty	SocClust_6_SCP_Better	SocClust_6_SCP_Worse	SocClust_6_SCP_Social_weight	SocClust_6_SCP_Health	SocClust_6_SCP_Time_gender	SocClust_6_SCP_Emissions	SocClust_6_SCP_Deforestation
441	Rutsiro	551	13	rural	0.29999999999997035	20.000000000000874	0.07000000000000307	0.2000000000000088	4.000000000000176	6.000000000000264	0.3500000000000153	0.2000000000000088	0.7000000000000306	0.0500000000000022	0.0500000000000022	159833.4	936439.6379999986	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	112789.19999999431	5625925.295999845	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	49345.275000001195	2461342.3170000613	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	186277.5	92915.21699999999	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
441	Rutsiro	551	13	urban	0.30000000000000093	24.99999999999988	0.09999999999999953	0.29999999999999855	3.999999999999981	5.999999999999971	0.34999999999999826	0.19999999999999907	0.6999999999999965	0.04999999999999977	0.04999999999999977																																																																																	5076.974999999998	253239.5129999998	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	4236.900000000006	211336.57199999984	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	10300.05	60121.61099999997	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	178972.5	52834.14300000001	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	76702.5	38259.207	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
442	Rutsiro	552	13	rural	0.29999999999997934	20.000000000000504	0.07000000000000176	0.20000000000000503	4.000000000000101	6.000000000000152	0.35000000000000886	0.20000000000000503	0.7000000000000177	0.05000000000000126	0.05000000000000126	107602.64999999957	623078.5140000022	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	108260.09999999503	5400013.787999892	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	76227.67500000013	3802236.4290001243	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	98617.5	18218.670000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	246543.75	122976.02249999999	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
442	Rutsiro	552	13	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
443	Rutsiro	559	13	rural	0.30000000000005045	19.99999999999906	0.06999999999999672	0.1999999999999906	3.999999999999812	5.999999999999719	0.3499999999999835	0.1999999999999906	0.699999999999967	0.04999999999999765	0.04999999999999765	160052.5500000002	941905.2389999991	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	139781.17499999	6972285.008999564	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	65635.42500000182	3273894.9990000995	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	737805.0	291498.72000000003	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1718501.25	128441.6235	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
443	Rutsiro	559	13	urban	0.30000000000000104	24.999999999999954	0.09999999999999983	0.29999999999999943	3.999999999999992	5.999999999999989	0.3499999999999993	0.19999999999999965	0.6999999999999986	0.04999999999999991	0.04999999999999991																																																																																	3981.2250000000067	198583.50299999985	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1387.9500000000005	69230.94599999995	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	4894.349999999999	29149.87199999999	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
444	Rutsiro	549	13	rural	0.30000000000000693	19.999999999999712	0.06999999999999901	0.19999999999999718	3.9999999999999427	5.999999999999913	0.349999999999995	0.19999999999999718	0.69999999999999	0.049999999999999295	0.049999999999999295	37328.55	220445.90699999983	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	25348.350000000242	1264375.698000005	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	6793.6499999999805	338867.262000001	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	27393.75	13664.0025	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
444	Rutsiro	549	13	urban	0.3000000000000047	25.000000000000046	0.10000000000000019	0.30000000000000043	4.000000000000007	6.00000000000001	0.3500000000000006	0.20000000000000037	0.7000000000000012	0.05000000000000009	0.05000000000000009																																																																																	15450.074999999895	770649.7409999996	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	4127.325000000007	205870.97099999984	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	18773.850000000013	107490.15299999993	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	49308.75	24595.2045	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
445	Rutsiro	563	13	rural	0.2999999999999933	20.00000000000084	0.07000000000000295	0.2000000000000084	4.000000000000169	6.0000000000002505	0.3500000000000147	0.2000000000000084	0.7000000000000294	0.0500000000000021	0.0500000000000021	94599.74999999965	550203.8340000028	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	65891.10000000178	3286648.0680001	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	30388.800000000443	1515793.3440000168	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	18218.670000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	175320.0	87449.61600000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
445	Rutsiro	563	13	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
446	Rutsiro	554	13	rural	0.2999999999999623	19.999999999998735	0.06999999999999557	0.19999999999998738	3.999999999999747	5.99999999999962	0.3499999999999778	0.19999999999998738	0.6999999999999555	0.049999999999996846	0.049999999999996846	146830.49999999997	858099.3569999983	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	133791.07499999096	6673498.820999626	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	93138.74999999744	4645760.850000049	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	91312.5	18218.670000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	257501.25	128441.6235	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
446	Rutsiro	554	13	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
447	Rutsiro	553	13	rural	0.29999999999999977	20.000000000000007	0.07000000000000003	0.20000000000000007	4.000000000000002	6.000000000000002	0.3500000000000001	0.20000000000000007	0.7000000000000002	0.05000000000000002	0.05000000000000002	1972.3500000000001	10931.202	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1168.8	58299.74399999996	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	255.675	12753.069	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																																																
447	Rutsiro	553	13	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
448	Gisagara	159	5	rural	0.30000000000001836	19.999999999999325	0.06999999999999763	0.19999999999999324	3.9999999999998646	5.999999999999797	0.34999999999998815	0.19999999999999324	0.6999999999999763	0.04999999999999831	0.04999999999999831	197673.30000000107	1136845.0080000004	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	115382.4749999939	5755277.852999818	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	91020.29999999778	4540092.564000071	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	792592.5	309717.39	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1647277.5	92915.217	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
448	Gisagara	159	5	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
449	Gisagara	156	5	rural	0.2999999999999644	19.999999999999133	0.06999999999999697	0.19999999999999138	3.999999999999827	5.99999999999974	0.3499999999999848	0.19999999999999138	0.6999999999999696	0.049999999999997845	0.049999999999997845	163193.70000000024	954658.3079999981	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	116587.7999999937	5815399.463999805	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	99676.7249999964	4971875.042999981	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	241065.0	120243.222	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
449	Gisagara	156	5	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
450	Gisagara	152	5	rural	0.3000000000000225	19.999999999998497	0.06999999999999475	0.199999999999985	3.9999999999996994	5.999999999999549	0.3499999999999737	0.199999999999985	0.6999999999999474	0.04999999999999625	0.04999999999999625	180360.4500000005	1038464.1899999983	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	125572.94999999227	6263578.745999712	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	97302.59999999678	4853453.688000006	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2191500.0	728746.8	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	241065.0	120243.22200000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
450	Gisagara	152	5	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
451	Gisagara	277	5	rural	0.3000000000000289	20.00000000000104	0.07000000000000364	0.20000000000001042	4.000000000000209	6.000000000000312	0.3500000000000182	0.20000000000001042	0.7000000000000364	0.050000000000002605	0.050000000000002605	80793.29999999973	468219.8190000025	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	52157.70000000131	2601626.076000068	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	48833.925000001174	2435836.17900006	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	32872.5	16396.803000000004	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	980696.25	161235.2295	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
451	Gisagara	277	5	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
452	Gisagara	153	5	rural	0.30000000000000004	20.00000000000061	0.07000000000000214	0.2000000000000061	4.000000000000122	6.000000000000183	0.3500000000000107	0.2000000000000061	0.7000000000000214	0.05000000000000152	0.05000000000000152	81012.44999999975	468219.8190000021	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	47665.12500000113	2377536.4350000573	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	41821.125000000895	2086037.7150000436	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	151578.75	239575.5105	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
452	Gisagara	153	5	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
453	Gisagara	155	5	rural	0.3000000000000254	19.999999999998266	0.06999999999999393	0.19999999999998266	3.9999999999996536	5.9999999999994795	0.34999999999996967	0.19999999999998266	0.6999999999999393	0.049999999999995666	0.049999999999995666	233467.8000000022	1384618.920000009	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	208557.74999997905	10402860.569999877	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	70858.50000000099	3534421.9800001117	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	730500.0	291498.72000000003	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	262980.0	131174.424	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
453	Gisagara	155	5	urban	0.2999999999999995	24.999999999999954	0.09999999999999984	0.29999999999999943	3.999999999999993	5.999999999999989	0.34999999999999937	0.19999999999999968	0.6999999999999987	0.04999999999999992	0.04999999999999992																																																																																	5917.049999999989	295142.4540000003	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	4967.399999999999	247773.9119999998	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	17166.75000000002	105668.28599999992	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	27393.75	13664.0025	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
454	Gisagara	161	5	rural	0.3000000000000148	19.999999999997893	0.06999999999999262	0.1999999999999789	3.999999999999578	5.9999999999993685	0.34999999999996306	0.1999999999999789	0.6999999999999261	0.04999999999999472	0.04999999999999472	245594.1000000025	1446562.3980000087	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	165019.94999998598	8231195.105999301	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	86783.39999999845	4328755.992000115	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	840075.0	182186.70000000004	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	405427.5	202227.237	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
454	Gisagara	161	5	urban	0.2999999999999985	24.999999999999968	0.0999999999999999	0.29999999999999966	3.999999999999995	5.999999999999993	0.3499999999999996	0.1999999999999998	0.6999999999999992	0.04999999999999995	0.04999999999999995																																																																																	2848.950000000004	142105.6259999999	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1789.7250000000015	89271.48299999993	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7597.199999999999	41902.940999999984	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	21915.0	10931.202000000001	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
455	Gisagara	162	5	rural	0.2999999999999716	19.999999999998522	0.06999999999999483	0.19999999999998525	3.9999999999997047	5.999999999999557	0.3499999999999741	0.19999999999998525	0.6999999999999482	0.04999999999999631	0.04999999999999631	285406.35000000265	1619639.7630000152	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	126960.89999999205	6332809.691999697	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	101137.72499999616	5044749.722999966	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	98617.5	49190.409000000014	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	356118.75	177632.0325	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
455	Gisagara	162	5	urban	0.29999999999999893	25.000000000000018	0.10000000000000007	0.3000000000000002	4.0000000000000036	6.000000000000004	0.35000000000000026	0.20000000000000015	0.7000000000000005	0.05000000000000004	0.05000000000000004																																																																																	5442.224999999994	271458.18299999996	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	6464.924999999984	322470.45900000073	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	20746.200000000004	118421.35499999991	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7305.0	0.0	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																
456	Gisagara	150	5	rural	0.3000000000000156	19.99999999999791	0.06999999999999268	0.19999999999997908	3.9999999999995817	5.999999999999372	0.34999999999996334	0.19999999999997908	0.6999999999999267	0.04999999999999477	0.04999999999999477	253921.80000000302	1506684.0090000138	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	176780.9999999841	8817836.279999398	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	82473.44999999914	4113775.686000139	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1570575.0	473685.42000000004	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	405427.5	202227.23700000002	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
456	Gisagara	150	5	urban	0.29999999999999993	25.00000000000001	0.10000000000000003	0.3000000000000001	4.000000000000002	6.000000000000003	0.35000000000000014	0.20000000000000007	0.7000000000000003	0.05000000000000002	0.05000000000000002																																																																																	693.9749999999998	34615.47299999998	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	255.675	12753.069	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2337.6	14574.936	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
457	Gisagara	158	5	rural	0.3000000000000459	19.9999999999991	0.06999999999999687	0.19999999999999105	3.9999999999998206	5.999999999999732	0.34999999999998427	0.19999999999999105	0.6999999999999685	0.04999999999999776	0.04999999999999776	258962.25000000178	1473890.403000009	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	131964.82499999125	6582405.470999645	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	75278.02500000029	3754867.887000122	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	847380.0	182186.70000000004	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	104096.25	51923.209500000004	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
